mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
46095,Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song-,Vivy -Fluorite Eye's Song- (ヴィヴィ -フローライトアイズソング-),8.38,264097.0,224.0,413,587847,11318,13.0,24 min per ep,2021.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Original,"Action, Sci-Fi, Suspense","Music, Time Travel",,Wit Studio,Aniplex,Aniplex of America,"When highly evolved AIs set out to eradicate mankind, the carnage that ensues fills the air with the stench of fresh blood and burning bodies. In a desperate bid to prevent the calamity from ever occurring, a scientist bets everything on a remnant from the past.

Turning the clock back a hundred years, AIs are already an integral part of human society, programmed with specific missions meant to be carried out for their entire course of operation. Vivy, the first ever autonomous AI, is a songstre",
37965,Kaze ga Tsuyoku Fuiteiru,Run with the Wind,風が強く吹いている,8.38,147596.0,220.0,815,325628,6400,23.0,23 min per ep,2018.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Novel,"Drama, Sports","Adult Cast, Racing",,Production I.G,"Movic, Nippon Television Network, TOHO animation, Toy's Factory, Cygames, Yomiuri Shimbun, MediaLink Entertainment Limited",Sentai Filmworks,"Former ace runner of Sendai Josei High School, Kakeru Kurahara is chased away from a convenience store for shoplifting. Shaking off his pursuer, he runs into Haiji Kiyose, another student from his university. Haiji is impressed by Kakeru's agility and persuades him to live in Chikusei-sou, the run-down apartment where Haiji resides along with eight other students. Having lost his entire apartment deposit at a mahjong parlor, Kakeru accepts the offer reluctantly.

However, Haiji reveals a secret ",
9756,Mahou Shoujo Madoka★Magica,Puella Magi Madoka Magica,魔法少女まどか★マギカ,8.38,795984.0,222.0,104,1370061,58677,12.0,24 min per ep,2011.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Original,"Award Winning, Drama, Suspense","Mahou Shoujo, Psychological",,Shaft,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",Aniplex of America,"Madoka Kaname and Sayaka Miki are regular middle school girls with regular lives, but all that changes when they encounter Kyuubey, a cat-like magical familiar, and Homura Akemi, the new transfer student.

Kyuubey offers them a proposition: he will grant any one of their wishes and in exchange, they will each become a magical girl, gaining enough power to fulfill their dreams. However, Homura Akemi, a magical girl herself, urges them not to accept the offer, stating that everything is not what i","Mahou Shoujo Madoka★Magica has garnered widespread critical acclaim, particularly in regards to its subversive approach toward the magical girl subgenre. In a 2012 interview, series writer Gen Urobuch"
40787,Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",ジョゼと虎と魚たち,8.38,258011.0,219.0,497,498272,6951,1.0,1 hr 38 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Novel,"Drama, Romance","Adult Cast, Visual Arts",,Bones,"Shochiku, Kadokawa, Sonilude, Movie Walker",Funimation,"Equipped with his passion for diving and admiration for marine biology, university student Tsuneo Suzukawa tries his best to juggle several part-time jobs to earn enough money to study abroad. But one night, in a fateful accident, he meets a girl in a wheelchair, driving his current path into a detour.

The girl, Kumiko—who prefers to be called ""Josee""—initially comes off as rude. Tsuneo, however, is then convinced by Josee's grandmother to take on the paid job to be Josee's caretaker. Despite b","Josee to Tora to Sakana-tachi was adapted from a 1984 short story collection of the same name. It was set to have its theatrical release in Japan in Summer 2020. However, due to the COVID-19 pandemic,"
5,Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: The Movie,カウボーイビバップ 天国の扉,8.38,227054.0,217.0,646,401476,1733,1.0,1 hr 55 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Original,"Action, Sci-Fi","Adult Cast, Space",,Bones,"Sunrise, Bandai Visual","Sony Pictures Entertainment, Funimation","Another day, another bounty—such is the life of the often unlucky crew of the Bebop. However, this routine is interrupted when Faye, who is chasing a fairly worthless target on Mars, witnesses an oil tanker suddenly explode, causing mass hysteria. As casualties mount due to a strange disease spreading through the smoke from the blast, a whopping three hundred million woolong price is placed on the head of the supposed perpetrator.

With lives at stake and a solution to their money problems in si",
32366,Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,銀魂　愛染香篇,8.38,48057.0,218.0,2443,91118,142,2.0,25 min per ep,,,OVA,Finished Airing,PG-13 - Teens 13 or older,Manga,Comedy,"Gag Humor, Parody",Shounen,Bandai Namco Pictures,"TV Tokyo, Dentsu",,"The red-light district, Yoshiwara, is suddenly taken over by ""Aizen Kou,"" an incense that has the ability to make anyone fall in love with the first person they see. Having been outlawed for its strong potency, the love drug was thought to have disappeared from the red-light district for good; however, it seems to have found its way back inside Yoshiwara's walls and now has the entire district under its influence.

Of those affected is the cold-hearted Hyakka captain, Tsukuyo, and the first pers",
56523,Tunshi Xingkong 3rd Season,Swallowed Star 3rd Season,吞噬星空 第三季,8.38,2066.0,223.0,9628,4361,42,33.0,21 min per ep,,,ONA,Finished Airing,PG-13 - Teens 13 or older,Novel,"Action, Adventure, Fantasy, Sci-Fi",Martial Arts,,Sparkly Key Animation Studio,"Tencent Animation & Comics, Tencent Video",,Third season of Tunshi Xingkong.,
38475,Yuru Camp△ Movie,Laid-Back Camp: The Movie,映画 ゆるキャン△,8.38,33256.0,225.0,2444,91105,467,1.0,2 hr,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,Slice of Life,"Adult Cast, CGDCT, Iyashikei",,C-Station,"Sotsu, Half H.P Studio, AT-X, KlockWorx, Houbunsha, MAGES., 81 Produce, BS11, DeNA, FuRyu, Sony Music Solutions",,"As time marches forward, Rin Shima, Nadeshiko Kagamihara, and their friends have grown into full-fledged adults. Now with careers and responsibilities, they can no longer freely spend their days camping and adventuring. However, Chiaki Oogaki, who currently works for the Yamanashi Tourism Organization, reunites the group as she comes up with an exciting proposal—to build a campground together to revitalize an abandoned patch of land from their homeplace, the Yamanashi Prefecture.

Motivated by t","Yuru Camp△ Movie is an original story inspired by a scene from the final episode of the Yuru Camp△ series, in which Nadeshiko imagined herself and her friends as adults. The movie earned over seven mi"
37515,Made in Abyss Movie 2: Hourou Suru Tasogare,Made in Abyss: Wandering Twilight,劇場版総集編【後編】メイドインアビス 放浪する黄昏,8.38,65481.0,221.0,1640,156993,288,1.0,1 hr 45 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Web manga,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore,,Kinema Citrus,"AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Investment, Kadokawa, Global Solutions, IRMA LA DOUCE",Sentai Filmworks,"The movie is a compilation of episodes 9-13 of the 2017 television series. Riko and Reg descend to the third layer where Riko has her first experience of the Curse. They descend to the fourth layer where Riko's arm is injured by an Orbed Piercer and Reg tries to save her. Nanachi comes to their aid and saves Riko's poisoned arm. In return Nanachi asks Reg to kill her immortal companion Mitty. Nanachi then joins Riko and Reg in their quest to reach the bottom of the Abyss.

(Source: Wikipedia)",
5941,Cross Game,Cross Game,クロスゲーム,8.37,53003.0,229.0,1903,130739,3066,50.0,23 min per ep,2009.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance, Sports","School, Team Sports",Shounen,SynergySP,"TV Tokyo, Shogakukan-Shueisha Productions, Half H.P Studio",,"Kou Kitamura and Aoba Tsukishima are often at odds—even though their families happen to be close friends and business partners. Although the only child of a sports shop owner, Kou has never been interested in playing baseball. Despite this, he possesses an impressive batting ability honed by frequent visits to the local baseball batting center run by the Tsukishima family. On the other hand, Aoba loves to play baseball and is a star player with exceptional pitching form.

However, these two seem",
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Puella Magi Madoka Magica the Movie Part 2: Eternal,劇場版 魔法少女まどか☆マギカ 永遠の物語,8.37,106014.0,235.0,1246,215383,1096,1.0,1 hr 49 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Original,"Drama, Suspense","Mahou Shoujo, Psychological",,Shaft,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha",Aniplex of America,"Though Sayaka Miki's wish was fulfilled, the unforeseen consequences that came with it overwhelm her, causing her soul gem to become tainted as she succumbs to despair and eventually loses her humanity. Homura Akemi reveals to Kyouko Sakura and Madoka Kaname the ultimate fate of magical girls: once their soul gem becomes tainted, it transforms into a Grief Seed, and they are reborn as witches—a truth Homura learned only through repeating history countless times in a bid to prevent Madoka's trage",Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari covers the last four episodes of the parent series. It grossed more than 500 million yen at the Japanese box office.
49310,Fruits Basket: Prelude,,フルーツバスケット -prelude-,8.37,47341.0,230.0,1978,124575,869,1.0,1 hr 28 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance",,Shoujo,TMS Entertainment,"TV Tokyo, TV Osaka, Funimation, Nihon Ad Systems, Hakusensha, Avex Pictures, 8PAN",Crunchyroll,"Despite Kyouko Honda's tragic death, her vivid memory lives on, providing guidance through times of hardship to her close ones. However, Kyouko was not always the wise and radiant person that she is fondly remembered as in the present day.

Feeling deserted by her own family and rejected by society, a young Kyouko abandons stability for a life of delinquency, jeopardizing her education and future. Fortunately, her descent into despair is interrupted by a fateful encounter with her husband-to-be ","Fruits Basket: Prelude centers on the Kyouko to Katsuya no Monogatari prequel, which covers part of the manga's 16th volume not shown in the television series. The movie also features a short compilat"
55102,Girls Band Cry,,ガールズバンドクライ,8.37,47363.0,231.0,2017,121276,2798,13.0,23 min per ep,2024.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Original,Drama,Music,,Toei Animation,agehasprings,,"Everyone yearns to find their true purpose in life. This is also true for Nina Iseri, a 17-year-old girl looking to enroll in a good university, but the world always seems to work against her. On her very first day in Tokyo, she gets lost, ignored, and locked out of her new apartment. However, an unexpected opportunity arises when Nina meets Momoka Kawaragi, one of her favorite guitarists.

After Nina joins Momoka for a street performance, Momoka decides they should start a band together. While ",
53672,Violet Evergarden: Recollections,Violet Evergarden: Recollections,ヴァイオレット・エヴァーガーデン特別総集版,8.37,13996.0,226.0,3804,42035,171,1.0,1 hr 35 min,,,Special,Finished Airing,PG-13 - Teens 13 or older,Light novel,Drama,,,Kyoto Animation,,,Recap of Violet Evergarden.,
14397,Chihayafuru 2,,ちはやふる 2,8.37,135988.0,228.0,1084,248455,1652,25.0,22 min per ep,2013.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Sports","Love Polygon, School, Strategy Game",Josei,Madhouse,"VAP, Nippon Television Network",Sentai Filmworks,"Chihaya Ayase is obsessed with developing her school's competitive karuta club, nursing daunting ambitions like winning the national team championship at the Omi Jingu and becoming the Queen, the best female karuta player in Japan—and in extension, the world. As their second year of high school rolls around, Chihaya and her fellow teammates must recruit new members, train their minds and bodies alike, and battle the formidable opponents that stand in their way to the championship title. Meanwhil",
31646,3-gatsu no Lion,March Comes In Like a Lion,3月のライオン,8.37,294895.0,227.0,313,717167,16197,22.0,25 min per ep,2016.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Drama,"Childcare, Strategy Game",Seinen,Shaft,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace, Toy's Factory",Aniplex of America,"Having reached professional status in middle school, Rei Kiriyama is one of the few elite in the world of shogi. Due to this, he faces an enormous amount of pressure, both from the shogi community and his adoptive family. Seeking independence from his tense home life, he moves into an apartment in Tokyo. As a 17-year-old living on his own, Rei tends to take poor care of himself, and his reclusive personality ostracizes him from his peers in school and at the shogi hall.

However, not long after ",
55318,Medalist,,メダリスト,8.37,28885.0,236.0,2851,70645,462,13.0,23 min per ep,2025.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Sports",Performing Arts,Seinen,ENGI,"TV Asahi, Kodansha, Glovision, Kadokawa",,"Tsukasa Akeuraji always dreamed of becoming a competitive solo figure skater, but starting too late in life meant his ambitions never got off the ground. Now barely scraping by, he takes on an assistant coach job, resigned to a future far from the one he once imagined.

Before his first day, Tsukasa meets Inori Yuitsuka, a shy fifth grader sneaking into the rink to practice. Captivated by figure skating, but held back by her mother's overprotectiveness and her own self-doubt, Inori has never bee",Medalist aired on TV Asahi's NUMAnimation block.
